Zeit;Kanal A
(ms);(V)

-4.98781885;1.02731300
-4.98771485;0.98071480
-4.98761085;1.02731300
-4.98750685;1.02731300
-4.98740285;1.02731300
-4.98729885;1.02731300
-4.98719485;1.02731300
-4.98709085;1.02731300
-4.98698685;1.02731300
-4.98688285;1.02731300
-4.98677885;1.02731300
-4.98667485;0.98071480
-4.98657085;1.02731300
-4.98646685;0.98071480
-4.98636285;1.02731300
-4.98625885;1.02731300
-4.98615485;1.02731300
-4.98605085;1.02731300
-4.98594685;1.02731300
-4.98584285;1.02731300
-4.98573885;1.02731300
-4.98563485;1.02731300
-4.98553085;0.98071480
-4.98542685;1.02731300
-4.98532285;1.02731300
-4.98521885;1.02731300
-4.98511485;1.02731300
-4.98501085;0.98071480
-4.98490685;1.02731300
-4.98480285;1.02731300
-4.98469885;1.02731300
-4.98459485;1.02731300
-4.98449085;1.02731300
-4.98438685;1.02731300
-4.98428285;1.02731300
-4.98417885;1.02731300
-4.98407485;1.02731300
-4.98397085;0.98071480
-4.98386685;0.98071480
-4.98376285;1.02731300
-4.98365885;1.02731300
-4.98355485;1.02731300
-4.98345085;1.02731300
-4.98334685;1.02731300
-4.98324285;1.02731300
-4.98313885;1.02731300
-4.98303485;1.02731300
-4.98293085;1.02731300
-4.98282685;0.98071480
-4.98272285;1.02731300
-4.98261885;1.02731300
-4.98251485;0.98071480
-4.98241085;1.02731300
-4.98230685;0.98071480
-4.98220285;1.02731300
-4.98209885;0.98071480
-4.98199485;1.02731300
-4.98189085;1.02731300
-4.98178685;0.98071480
-4.98168285;1.02731300
-4.98157885;1.02731300
-4.98147485;1.02731300
-4.98137085;1.02731300
-4.98126685;1.02731300
-4.98116285;1.02731300
-4.98105885;1.02731300
-4.98095485;1.02731300
-4.98085085;1.02731300
-4.98074685;1.02731300
-4.98064285;0.98071480
-4.98053885;1.02731300
-4.98043485;0.98071480
-4.98033085;1.02731300
-4.98022685;1.02731300
-4.98012285;1.02731300
-4.98001885;1.02731300
-4.97991485;1.02731300
-4.97981085;0.98071480
-4.97970685;1.02731300
-4.97960285;1.02731300
-4.97949885;1.02731300
-4.97939485;1.02731300
-4.97929085;1.07406500
-4.97918685;1.02731300
-4.97908285;1.02731300
-4.97897885;1.02731300
-4.97887485;0.98071480
-4.97877085;0.98071480
-4.97866685;1.02731300
-4.97856285;1.02731300
-4.97845885;1.02731300
-4.97835485;1.02731300
-4.97825085;1.02731300
-4.97814685;1.02731300
-4.97804285;1.02731300
-4.97793885;0.98071480
-4.97783485;0.98071480
-4.97773085;0.98071480
-4.97762685;1.02731300
-4.97752285;0.98071480
-4.97741885;1.02731300
-4.97731485;0.98071480
-4.97721085;1.02731300
-4.97710685;1.02731300
-4.97700285;1.02731300
-4.97689885;1.02731300
-4.97679485;0.98071480
-4.97669085;0.98071480
-4.97658685;1.02731300
-4.97648285;0.98071480
-4.97637885;1.02731300
-4.97627485;0.98071480
-4.97617085;1.02731300
-4.97606685;1.02731300
-4.97596285;0.98071480
-4.97585885;0.98071480
-4.97575485;1.02731300
-4.97565085;1.02731300
-4.97554685;1.02731300
-4.97544285;0.98071480
-4.97533885;1.02731300
-4.97523485;0.98071480
-4.97513085;0.98071480
-4.97502685;1.02731300
-4.97492285;1.02731300
-4.97481885;1.02731300
-4.97471485;1.02731300
-4.97461085;1.02731300
-4.97450685;1.02731300
-4.97440285;0.98071480
-4.97429885;1.02731300
-4.97419485;1.02731300
-4.97409085;1.02731300
-4.97398685;1.02731300
-4.97388285;1.02731300
-4.97377885;1.02731300
-4.97367485;1.02731300
-4.97357085;1.02731300
-4.97346685;1.02731300
-4.97336285;1.02731300
-4.97325885;1.02731300
-4.97315485;0.98071480
-4.97305085;1.02731300
-4.97294685;1.02731300
-4.97284285;0.98071480
-4.97273885;1.02731300
-4.97263485;1.02731300
-4.97253085;0.98071480
-4.97242685;1.02731300
-4.97232285;0.98071480
-4.97221885;1.02731300
-4.97211485;0.98071480
-4.97201085;1.02731300
-4.97190685;0.98071480
-4.97180285;1.02731300
-4.97169885;1.02731300
-4.97159485;1.02731300
-4.97149085;0.98071480
-4.97138685;1.02731300
-4.97128285;0.98071480
-4.97117885;1.02731300
-4.97107485;0.98071480
-4.97097085;1.02731300
-4.97086685;0.98071480
-4.97076285;1.02731300
-4.97065885;0.98071480
-4.97055485;1.02731300
-4.97045085;0.98071480
-4.97034685;1.02731300
-4.97024285;1.02731300
-4.97013885;1.02731300
-4.97003485;0.98071480
-4.96993085;1.02731300
-4.96982685;0.98071480
-4.96972285;1.02731300
-4.96961885;0.98071480
-4.96951485;1.02731300
-4.96941085;0.98071480
-4.96930685;1.02731300
-4.96920285;0.98071480
-4.96909885;1.02731300
-4.96899485;1.02731300
-4.96889085;1.02731300
-4.96878685;1.02731300
-4.96868285;1.02731300
-4.96857885;1.02731300
-4.96847485;1.02731300
-4.96837085;1.02731300
-4.96826685;1.02731300
-4.96816285;0.98071480
-4.96805885;1.02731300
-4.96795485;1.02731300
-4.96785085;1.02731300
-4.96774685;0.98071480
-4.96764285;1.02731300
-4.96753885;1.02731300
-4.96743485;1.02731300
-4.96733085;1.02731300
-4.96722685;1.02731300
-4.96712285;0.98071480
-4.96701885;1.02731300
-4.96691485;1.02731300
-4.96681085;1.02731300
-4.96670685;1.02731300
-4.96660285;1.02731300
-4.96649885;1.02731300
-4.96639485;1.12081700
-4.96629085;1.02731300
-4.96618685;1.02731300
-4.96608285;1.02731300
-4.96597885;1.02731300
-4.96587485;0.98071480
-4.96577085;0.98071480
-4.96566685;1.02731300
-4.96556285;1.02731300
-4.96545885;0.98071480
-4.96535485;1.02731300
-4.96525085;1.02731300
-4.96514685;1.02731300
-4.96504285;1.02731300
-4.96493885;1.02731300
-4.96483485;0.98071480
-4.96473085;1.02731300
-4.96462685;1.02731300
-4.96452285;1.02731300
-4.96441885;1.02731300
-4.96431485;1.02731300
-4.96421085;0.98071480
-4.96410685;1.02731300
-4.96400285;1.02731300
-4.96389885;1.02731300
-4.96379485;1.02731300
-4.96369085;1.02731300
-4.96358685;0.98071480
-4.96348285;1.02731300
-4.96337885;1.02731300
-4.96327485;1.02731300
-4.96317085;1.02731300
-4.96306685;1.02731300
-4.96296285;0.98071480
-4.96285885;1.02731300
-4.96275485;0.98071480
-4.96265085;1.02731300
-4.96254685;1.02731300
-4.96244285;1.02731300
-4.96233885;1.02731300
-4.96223485;1.02731300
-4.96213085;1.02731300
-4.96202685;1.02731300
-4.96192285;1.02731300
-4.96181885;1.02731300
-4.96171485;1.02731300
-4.96161085;1.02731300
-4.96150685;1.02731300
-4.96140285;1.02731300
-4.96129885;1.02731300
-4.96119485;1.02731300
-4.96109085;1.02731300
-4.96098685;1.02731300
-4.96088285;0.98071480
-4.96077885;1.02731300
-4.96067485;1.02731300
-4.96057085;1.02731300
-4.96046685;0.98071480
-4.96036285;0.98071480
-4.96025885;1.02731300
-4.96015485;1.07406500
-4.96005085;1.02731300
-4.95994685;1.02731300
-4.95984285;1.02731300
-4.95973885;1.02731300
-4.95963485;1.02731300
-4.95953085;1.02731300
-4.95942685;1.02731300
-4.95932285;1.02731300
-4.95921885;1.02731300
-4.95911485;1.02731300
-4.95901085;0.98071480
-4.95890685;1.02731300
-4.95880285;1.02731300
-4.95869885;1.02731300
-4.95859485;0.98071480
-4.95849085;1.02731300
-4.95838685;0.98071480
-4.95828285;1.02731300
-4.95817885;1.02731300
-4.95807485;1.02731300
-4.95797085;0.98071480
-4.95786685;1.02731300
-4.95776285;1.07406500
-4.95765885;1.02731300
-4.95755485;1.02731300
-4.95745085;1.02731300
-4.95734685;0.98071480
-4.95724285;1.02731300
-4.95713885;0.98071480
-4.95703485;1.02731300
-4.95693085;1.02731300
-4.95682685;1.02731300
-4.95672285;1.02731300
-4.95661885;1.02731300
-4.95651485;1.02731300
-4.95641085;1.02731300
-4.95630685;1.02731300
-4.95620285;1.02731300
-4.95609885;1.02731300
-4.95599485;1.02731300
-4.95589085;1.02731300
-4.95578685;1.07406500
-4.95568285;0.98071480
-4.95557885;1.02731300
-4.95547485;1.02731300
-4.95537085;1.02731300
-4.95526685;1.02731300
-4.95516285;1.02731300
-4.95505885;1.02731300
-4.95495485;1.02731300
-4.95485085;1.02731300
-4.95474685;1.02731300
-4.95464285;1.02731300
-4.95453885;1.02731300
-4.95443485;1.02731300
-4.95433085;1.02731300
-4.95422685;0.98071480
-4.95412285;1.02731300
-4.95401885;1.02731300
-4.95391485;0.98071480
-4.95381085;1.02731300
-4.95370685;1.02731300
-4.95360285;1.02731300
-4.95349885;1.02731300
-4.95339485;0.98071480
-4.95329085;1.02731300
-4.95318685;1.02731300
-4.95308285;1.02731300
-4.95297885;1.02731300
-4.95287485;1.02731300
-4.95277085;1.02731300
-4.95266685;1.02731300
-4.95256285;1.02731300
-4.95245885;1.02731300
-4.95235485;0.98071480
-4.95225085;1.02731300
-4.95214685;1.02731300
-4.95204285;1.02731300
-4.95193885;1.02731300
-4.95183485;1.02731300
-4.95173085;0.98071480
-4.95162685;1.02731300
-4.95152285;1.02731300
-4.95141885;1.02731300
-4.95131485;1.02731300
-4.95121085;1.02731300
-4.95110685;0.98071480
-4.95100285;1.02731300
-4.95089885;1.02731300
-4.95079485;1.02731300
-4.95069085;0.98071480
-4.95058685;1.02731300
-4.95048285;1.02731300
-4.95037885;1.02731300
-4.95027485;1.02731300
-4.95017085;1.02731300
-4.95006685;1.02731300
-4.94996285;1.02731300
-4.94985885;1.02731300
-4.94975485;1.02731300
-4.94965085;1.02731300
-4.94954685;1.02731300
-4.94944285;0.98071480
-4.94933885;1.02731300
-4.94923485;0.98071480
-4.94913085;1.02731300
-4.94902685;1.02731300
-4.94892285;1.02731300
-4.94881885;1.02731300
-4.94871485;1.02731300
-4.94861085;1.02731300
-4.94850685;1.02731300
-4.94840285;1.02731300
-4.94829885;1.02731300
-4.94819485;0.98071480
-4.94809085;1.02731300
-4.94798685;1.02731300
-4.94788285;1.07406500
-4.94777885;0.98071480
-4.94767485;1.02731300
-4.94757085;1.02731300
-4.94746685;1.02731300
-4.94736285;1.02731300
-4.94725885;1.02731300
-4.94715485;1.02731300
-4.94705085;1.02731300
-4.94694685;1.02731300
-4.94684285;1.02731300
-4.94673885;1.02731300
-4.94663485;1.02731300
-4.94653085;0.98071480
-4.94642685;1.02731300
-4.94632285;1.02731300
-4.94621885;1.02731300
-4.94611485;1.02731300
-4.94601085;1.02731300
-4.94590685;1.02731300
-4.94580285;1.02731300
-4.94569885;0.98071480
-4.94559485;1.02731300
-4.94549085;1.02731300
-4.94538685;1.02731300
-4.94528285;0.98071480
-4.94517885;1.02731300
-4.94507485;1.02731300
-4.94497085;1.02731300
-4.94486685;1.02731300
-4.94476285;1.02731300
-4.94465885;1.02731300
-4.94455485;1.02731300
-4.94445085;1.02731300
-4.94434685;1.02731300
-4.94424285;0.98071480
-4.94413885;1.02731300
-4.94403485;1.02731300
-4.94393085;1.02731300
-4.94382685;1.02731300
-4.94372285;1.02731300
-4.94361885;1.02731300
-4.94351485;1.02731300
-4.94341085;1.02731300
-4.94330685;1.02731300
-4.94320285;1.02731300
-4.94309885;1.02731300
-4.94299485;1.02731300
-4.94289085;1.02731300
-4.94278685;1.02731300
-4.94268285;1.02731300
-4.94257885;0.98071480
-4.94247485;1.02731300
-4.94237085;1.02731300
-4.94226685;1.02731300
-4.94216285;1.02731300
-4.94205885;1.02731300
-4.94195485;1.02731300
-4.94185085;0.98071480
-4.94174685;1.02731300
-4.94164285;1.02731300
-4.94153885;1.02731300
-4.94143485;1.02731300
-4.94133085;1.02731300
-4.94122685;0.98071480
-4.94112285;0.98071480
-4.94101885;1.02731300
-4.94091485;1.02731300
-4.94081085;1.02731300
-4.94070685;1.02731300
-4.94060285;1.02731300
-4.94049885;1.02731300
-4.94039485;1.02731300
-4.94029085;1.02731300
-4.94018685;1.02731300
-4.94008285;1.02731300
-4.93997885;1.02731300
-4.93987485;1.02731300
-4.93977085;1.02731300
-4.93966685;1.02731300
-4.93956285;1.02731300
-4.93945885;1.02731300
-4.93935485;0.98071480
-4.93925085;1.02731300
-4.93914685;1.02731300
-4.93904285;1.02731300
-4.93893885;1.02731300
-4.93883485;1.02731300
-4.93873085;1.02731300
-4.93862685;1.02731300
-4.93852285;1.02731300
-4.93841885;1.02731300
-4.93831485;1.02731300
-4.93821085;1.02731300
-4.93810685;1.02731300
-4.93800285;1.02731300
-4.93789885;1.02731300
-4.93779485;1.02731300
-4.93769085;1.02731300
-4.93758685;1.02731300
-4.93748285;1.02731300
-4.93737885;0.98071480
-4.93727485;1.02731300
-4.93717085;1.02731300
-4.93706685;1.02731300
-4.93696285;1.02731300
-4.93685885;1.07406500
-4.93675485;0.98071480
-4.93665085;1.02731300
-4.93654685;1.02731300
-4.93644285;1.02731300
-4.93633885;0.98071480
-4.93623485;1.02731300
-4.93613085;1.02731300
-4.93602685;0.98071480
-4.93592285;1.02731300
-4.93581885;1.02731300
-4.93571485;1.02731300
-4.93561085;1.02731300
-4.93550685;1.02731300
-4.93540285;1.02731300
-4.93529885;1.02731300
-4.93519485;1.02731300
-4.93509085;1.02731300
-4.93498685;1.02731300
-4.93488285;0.98071480
-4.93477885;0.98071480
-4.93467485;0.98071480
-4.93457085;1.02731300
-4.93446685;1.02731300
-4.93436285;1.02731300
-4.93425885;0.98071480
-4.93415485;1.02731300
-4.93405085;1.02731300
-4.93394685;1.02731300
-4.93384285;1.02731300
-4.93373885;1.02731300
-4.93363485;1.02731300
-4.93353085;1.02731300
-4.93342685;1.02731300
-4.93332285;1.02731300
-4.93321885;1.02731300
-4.93311485;1.02731300
-4.93301085;0.98071480
-4.93290685;1.02731300
-4.93280285;1.02731300
-4.93269885;1.02731300
-4.93259485;0.98071480
-4.93249085;1.02731300
-4.93238685;1.02731300
-4.93228285;1.02731300
-4.93217885;0.98071480
-4.93207485;1.02731300
-4.93197085;1.02731300
-4.93186685;1.02731300
-4.93176285;1.02731300
-4.93165885;1.02731300
-4.93155485;1.02731300
-4.93145085;1.02731300
-4.93134685;1.02731300
-4.93124285;1.02731300
-4.93113885;1.02731300
-4.93103485;1.02731300
-4.93093085;0.98071480
-4.93082685;1.02731300
-4.93072285;1.02731300
-4.93061885;1.02731300
-4.93051485;0.98071480
-4.93041085;1.02731300
-4.93030685;0.98071480
-4.93020285;1.02731300
-4.93009885;1.02731300
-4.92999485;1.02731300
-4.92989085;1.02731300
-4.92978685;1.02731300
-4.92968285;1.02731300
-4.92957885;1.02731300
-4.92947485;1.02731300
-4.92937085;1.02731300
-4.92926685;1.02731300
-4.92916285;1.02731300
-4.92905885;1.02731300
-4.92895485;1.02731300
-4.92885085;0.98071480
-4.92874685;1.02731300
-4.92864285;0.98071480
-4.92853885;1.02731300
-4.92843485;0.98071480
-4.92833085;1.02731300
-4.92822685;1.02731300
-4.92812285;1.02731300
-4.92801885;1.02731300
-4.92791485;1.02731300
-4.92781085;1.02731300
-4.92770685;1.02731300
-4.92760285;1.02731300
-4.92749885;1.02731300
-4.92739485;1.02731300
-4.92729085;1.07406500
-4.92718685;1.02731300
-4.92708285;1.02731300
-4.92697885;1.02731300
-4.92687485;1.02731300
-4.92677085;0.98071480
-4.92666685;1.02731300
-4.92656285;1.02731300
-4.92645885;1.02731300
-4.92635485;1.02731300
-4.92625085;1.02731300
-4.92614685;1.02731300
-4.92604285;1.02731300
-4.92593885;0.98071480
-4.92583485;1.07406500
-4.92573085;0.98071480
-4.92562685;1.02731300
-4.92552285;1.02731300
-4.92541885;1.02731300
-4.92531485;1.02731300
-4.92521085;1.02731300
-4.92510685;1.07406500
-4.92500285;1.02731300
-4.92489885;0.98071480
-4.92479485;1.02731300
-4.92469085;0.98071480
-4.92458685;1.02731300
-4.92448285;1.02731300
-4.92437885;1.02731300
-4.92427485;1.02731300
-4.92417085;1.02731300
-4.92406685;1.02731300
-4.92396285;1.02731300
-4.92385885;0.98071480
-4.92375485;1.02731300
-4.92365085;0.98071480
-4.92354685;1.02731300
-4.92344285;1.02731300
-4.92333885;1.02731300
-4.92323485;1.02731300
-4.92313085;1.02731300
-4.92302685;1.02731300
-4.92292285;1.02731300
-4.92281885;1.02731300
-4.92271485;1.02731300
-4.92261085;1.02731300
-4.92250685;1.02731300
-4.92240285;1.02731300
-4.92229885;1.02731300
-4.92219485;0.98071480
-4.92209085;1.02731300
-4.92198685;1.02731300
-4.92188285;1.02731300
-4.92177885;1.02731300
-4.92167485;1.02731300
-4.92157085;1.02731300
-4.92146685;1.02731300
-4.92136285;1.02731300
-4.92125885;1.02731300
-4.92115485;0.98071480
-4.92105085;1.02731300
-4.92094685;1.02731300
-4.92084285;1.07406500
-4.92073885;1.02731300
-4.92063485;1.02731300
-4.92053085;1.02731300
-4.92042685;1.02731300
-4.92032285;0.98071480
-4.92021885;1.02731300
-4.92011485;0.98071480
-4.92001085;1.02731300
-4.91990685;1.02731300
-4.91980285;1.02731300
-4.91969885;0.98071480
-4.91959485;1.02731300
-4.91949085;0.98071480
-4.91938685;1.02731300
-4.91928285;1.02731300
-4.91917885;1.02731300
-4.91907485;1.02731300
-4.91897085;1.07406500
-4.91886685;1.02731300
-4.91876285;1.02731300
-4.91865885;1.02731300
-4.91855485;1.02731300
-4.91845085;1.02731300
-4.91834685;1.02731300
-4.91824285;1.02731300
-4.91813885;1.02731300
-4.91803485;0.98071480
-4.91793085;1.02731300
-4.91782685;1.02731300
-4.91772285;1.02731300
-4.91761885;1.02731300
-4.91751485;1.02731300
-4.91741085;1.02731300
-4.91730685;1.02731300
-4.91720285;1.02731300
-4.91709885;0.98071480
-4.91699485;0.98071480
-4.91689085;1.02731300
-4.91678685;1.02731300
-4.91668285;1.02731300
-4.91657885;1.02731300
-4.91647485;1.02731300
-4.91637085;1.02731300
-4.91626685;1.02731300
-4.91616285;1.02731300
-4.91605885;1.02731300
-4.91595485;1.02731300
-4.91585085;1.02731300
-4.91574685;1.02731300
-4.91564285;1.02731300
-4.91553885;0.98071480
-4.91543485;1.02731300
-4.91533085;1.02731300
-4.91522685;1.02731300
-4.91512285;1.02731300
-4.91501885;1.07406500
-4.91491485;1.02731300
-4.91481085;1.02731300
-4.91470685;1.02731300
-4.91460285;1.02731300
-4.91449885;1.02731300
-4.91439485;1.02731300
-4.91429085;0.98071480
-4.91418685;1.02731300
-4.91408285;1.02731300
-4.91397885;1.02731300
-4.91387485;1.02731300
-4.91377085;1.02731300
-4.91366685;1.02731300
-4.91356285;1.02731300
-4.91345885;0.98071480
-4.91335485;1.02731300
-4.91325085;1.02731300
-4.91314685;1.02731300
-4.91304285;1.02731300
-4.91293885;1.02731300
-4.91283485;1.02731300
-4.91273085;1.02731300
-4.91262685;0.98071480
-4.91252285;1.07406500
-4.91241885;0.98071480
-4.91231485;1.02731300
-4.91221085;1.02731300
-4.91210685;1.02731300
-4.91200285;1.02731300
-4.91189885;0.98071480
-4.91179485;1.02731300
-4.91169085;1.02731300
-4.91158685;1.02731300
-4.91148285;1.02731300
-4.91137885;1.02731300
-4.91127485;1.02731300
-4.91117085;1.02731300
-4.91106685;1.02731300
-4.91096285;1.02731300
-4.91085885;1.02731300
-4.91075485;0.98071480
-4.91065085;0.98071480
-4.91054685;1.02731300
-4.91044285;1.02731300
-4.91033885;1.02731300
-4.91023485;1.02731300
-4.91013085;1.02731300
-4.91002685;1.02731300
-4.90992285;1.02731300
-4.90981885;1.02731300
-4.90971485;1.02731300
-4.90961085;1.02731300
-4.90950685;0.98071480
-4.90940285;1.02731300
-4.90929885;1.02731300
-4.90919485;1.02731300
-4.90909085;1.02731300
-4.90898685;1.02731300
-4.90888285;1.02731300
-4.90877885;1.02731300
-4.90867485;1.02731300
-4.90857085;1.02731300
-4.90846685;1.02731300
-4.90836285;1.02731300
-4.90825885;0.98071480
-4.90815485;1.02731300
-4.90805085;1.02731300
-4.90794685;1.02731300
-4.90784285;1.02731300
-4.90773885;1.02731300
-4.90763485;0.98071480
-4.90753085;1.02731300
-4.90742685;0.98071480
-4.90732285;1.02731300
-4.90721885;1.02731300
-4.90711485;1.02731300
-4.90701085;1.02731300
-4.90690685;1.02731300
-4.90680285;1.02731300
-4.90669885;1.02731300
-4.90659485;1.02731300
-4.90649085;1.02731300
-4.90638685;1.02731300
-4.90628285;1.02731300
-4.90617885;1.02731300
-4.90607485;1.02731300
-4.90597085;1.02731300
-4.90586685;1.02731300
-4.90576285;0.98071480
-4.90565885;1.02731300
-4.90555485;1.02731300
-4.90545085;1.02731300
-4.90534685;1.02731300
-4.90524285;1.02731300
-4.90513885;1.02731300
-4.90503485;1.07406500
-4.90493085;1.02731300
-4.90482685;1.02731300
-4.90472285;1.02731300
-4.90461885;1.02731300
-4.90451485;1.02731300
-4.90441085;0.98071480
-4.90430685;1.02731300
-4.90420285;1.02731300
-4.90409885;1.02731300
-4.90399485;1.07406500
-4.90389085;1.02731300
-4.90378685;1.02731300
-4.90368285;1.02731300
-4.90357885;1.02731300
-4.90347485;1.02731300
-4.90337085;1.02731300
-4.90326685;0.98071480
-4.90316285;1.02731300
-4.90305885;1.02731300
-4.90295485;1.02731300
-4.90285085;1.02731300
-4.90274685;1.02731300
-4.90264285;0.98071480
-4.90253885;1.02731300
-4.90243485;1.02731300
-4.90233085;1.02731300
-4.90222685;0.98071480
-4.90212285;1.02731300
-4.90201885;1.02731300
-4.90191485;1.02731300
-4.90181085;1.02731300
-4.90170685;1.02731300
-4.90160285;1.02731300
-4.90149885;1.02731300
-4.90139485;1.02731300
-4.90129085;1.02731300
-4.90118685;1.02731300
-4.90108285;1.02731300
-4.90097885;1.02731300
-4.90087485;1.02731300
-4.90077085;1.02731300
-4.90066685;1.02731300
-4.90056285;1.02731300
-4.90045885;1.02731300
-4.90035485;1.02731300
-4.90025085;1.02731300
-4.90014685;1.02731300
-4.90004285;1.02731300
-4.89993885;1.02731300
-4.89983485;1.02731300
-4.89973085;1.02731300
-4.89962685;1.02731300
-4.89952285;1.02731300
-4.89941885;1.02731300
-4.89931485;1.02731300
-4.89921085;1.02731300
-4.89910685;1.02731300
-4.89900285;1.02731300
-4.89889885;1.02731300
-4.89879485;1.02731300
-4.89869085;1.02731300
-4.89858685;1.02731300
-4.89848285;1.02731300
-4.89837885;1.02731300
-4.89827485;1.02731300
-4.89817085;1.02731300
-4.89806685;0.98071480
-4.89796285;1.02731300
-4.89785885;0.98071480
-4.89775485;1.02731300
-4.89765085;1.02731300
-4.89754685;1.02731300
-4.89744285;1.02731300
-4.89733885;1.02731300
-4.89723485;1.02731300
-4.89713085;1.02731300
-4.89702685;1.02731300
-4.89692285;1.02731300
-4.89681885;1.02731300
-4.89671485;1.02731300
-4.89661085;1.02731300
-4.89650685;1.02731300
-4.89640285;1.02731300
-4.89629885;1.02731300
-4.89619485;0.98071480
-4.89609085;1.02731300
-4.89598685;0.98071480
-4.89588285;1.07406500
-4.89577885;1.02731300
-4.89567485;1.02731300
-4.89557085;1.02731300
-4.89546685;1.02731300
-4.89536285;1.02731300
-4.89525885;1.02731300
-4.89515485;1.02731300
-4.89505085;1.02731300
-4.89494685;1.02731300
-4.89484285;1.02731300
-4.89473885;1.02731300
-4.89463485;1.02731300
-4.89453085;1.02731300
-4.89442685;1.02731300
-4.89432285;1.02731300
-4.89421885;1.02731300
-4.89411485;1.02731300
-4.89401085;1.02731300
-4.89390685;1.02731300
-4.89380285;1.02731300
-4.89369885;1.02731300
-4.89359485;1.02731300
-4.89349085;1.02731300
-4.89338685;1.02731300
-4.89328285;1.02731300
-4.89317885;0.98071480
-4.89307485;1.02731300
-4.89297085;1.02731300
-4.89286685;1.02731300
-4.89276285;1.02731300
-4.89265885;1.02731300
-4.89255485;1.02731300
-4.89245085;0.98071480
-4.89234685;1.02731300
-4.89224285;1.02731300
-4.89213885;1.02731300
-4.89203485;1.02731300
-4.89193085;1.02731300
-4.89182685;1.02731300
-4.89172285;1.02731300
-4.89161885;0.98071480
-4.89151485;1.02731300
-4.89141085;1.02731300
-4.89130685;1.02731300
-4.89120285;1.02731300
-4.89109885;1.02731300
-4.89099485;1.02731300
-4.89089085;1.02731300
-4.89078685;1.02731300
-4.89068285;1.02731300
-4.89057885;1.02731300
-4.89047485;1.02731300
-4.89037085;1.02731300
-4.89026685;1.02731300
-4.89016285;1.02731300
-4.89005885;1.02731300
-4.88995485;1.02731300
-4.88985085;1.02731300
-4.88974685;1.02731300
-4.88964285;0.98071480
-4.88953885;0.98071480
-4.88943485;1.02731300
-4.88933085;1.02731300
-4.88922685;1.02731300
-4.88912285;1.02731300
-4.88901885;1.02731300
-4.88891485;1.02731300
-4.88881085;1.02731300
-4.88870685;0.98071480
-4.88860285;1.02731300
-4.88849885;1.02731300
-4.88839485;1.02731300
-4.88829085;1.02731300
-4.88818685;1.02731300
-4.88808285;1.02731300
-4.88797885;1.02731300
-4.88787485;1.02731300
-4.88777085;1.02731300
-4.88766685;1.02731300
-4.88756285;1.02731300
-4.88745885;0.98071480
-4.88735485;1.02731300
-4.88725085;1.02731300
-4.88714685;1.02731300
-4.88704285;1.02731300
-4.88693885;1.02731300
-4.88683485;0.98071480
-4.88673085;1.02731300
-4.88662685;0.98071480
-4.88652285;1.02731300
-4.88641885;1.02731300
-4.88631485;1.02731300
-4.88621085;1.02731300
-4.88610685;1.02731300
-4.88600285;1.02731300
-4.88589885;1.02731300
-4.88579485;1.02731300
-4.88569085;1.02731300
-4.88558685;1.02731300
-4.88548285;1.02731300
-4.88537885;1.02731300
-4.88527485;1.02731300
-4.88517085;1.02731300
-4.88506685;1.02731300
-4.88496285;1.02731300
-4.88485885;1.02731300
-4.88475485;1.02731300
-4.88465085;1.02731300
-4.88454685;0.98071480
-4.88444285;1.02731300
-4.88433885;1.02731300
-4.88423485;1.02731300
-4.88413085;0.98071480
-4.88402685;1.02731300
-4.88392285;1.02731300
-4.88381885;1.02731300
-4.88371485;1.02731300
-4.88361085;1.02731300
-4.88350685;1.02731300
-4.88340285;1.02731300
-4.88329885;1.02731300
-4.88319485;1.02731300
-4.88309085;1.02731300
-4.88298685;1.02731300
-4.88288285;1.02731300
-4.88277885;1.02731300
-4.88267485;0.98071480
-4.88257085;1.02731300
-4.88246685;0.98071480
-4.88236285;1.02731300
-4.88225885;1.02731300
-4.88215485;1.02731300
-4.88205085;1.02731300
-4.88194685;1.02731300
-4.88184285;1.02731300
-4.88173885;1.02731300
-4.88163485;1.02731300
-4.88153085;1.02731300
-4.88142685;1.02731300
-4.88132285;1.02731300
-4.88121885;1.02731300
-4.88111485;0.98071480
-4.88101085;1.02731300
-4.88090685;1.02731300
-4.88080285;1.02731300
-4.88069885;1.02731300
-4.88059485;1.02731300
-4.88049085;1.02731300
-4.88038685;1.02731300
-4.88028285;1.02731300
-4.88017885;1.02731300
-4.88007485;1.07406500
-4.87997085;1.02731300
-4.87986685;1.02731300
-4.87976285;1.02731300
-4.87965885;1.02731300
-4.87955485;1.02731300
-4.87945085;1.02731300
-4.87934685;1.02731300
-4.87924285;1.02731300
-4.87913885;1.02731300
-4.87903485;1.02731300
-4.87893085;1.02731300
-4.87882685;1.02731300
-4.87872285;1.02731300
-4.87861885;1.02731300
-4.87851485;1.02731300
-4.87841085;1.02731300
-4.87830685;1.02731300
-4.87820285;1.02731300
-4.87809885;1.02731300
-4.87799485;0.98071480
-4.87789085;1.02731300
-4.87778685;1.02731300
-4.87768285;1.02731300
-4.87757885;1.02731300
-4.87747485;1.02731300
-4.87737085;1.02731300
-4.87726685;1.02731300
-4.87716285;1.02731300
-4.87705885;1.02731300
-4.87695485;1.02731300
-4.87685085;1.02731300
-4.87674685;1.02731300
-4.87664285;1.02731300
-4.87653885;1.02731300
-4.87643485;1.02731300
-4.87633085;1.02731300
-4.87622685;1.02731300
-4.87612285;1.02731300
